Time Stamp,Region ID,Filtered,RSS,CL1,CL2,CL3,Red Info,GSS,RP1H,RP1L,EDR,Green R^2,Green Info,VSS,RP2H,RP2L,Violet Spare1,Violet R^2,Violet Info,Bead Info
978841306,102,0,15356.77344,64.82031,98.01563,166.75,0,1012.45703,23196.17383,76050.625,481943.5625,0,1,3937.87109,6.22852,8.58008,0,0,0,0
978846794,374,0,11613.27734,910.69141,2292.65625,12517.00391,0,1239.80078,237.7832,242.30859,0,0,0,3831.29688,5.23242,9.70313,0,0,0,0
978850824,96,0,12086.96484,2223.23047,12358.19141,6075.30469,0,1014.03516,6.20313,4.85156,0,0,0,3619.72266,23.64258,25.69531,0,0,0,0
978854757,96,0,10892.375,2111.38281,11924.39453,5916.125,0,1777.14844,10.33008,17.38477,0,0,0,3368.375,20.56055,25.60547,0,0,0,0
978867678,378,0,11102.89453,1159.09375,331.84766,349.19141,0,1495.10938,810.87891,807.11133,21735.79688,0,0,2370.12109,11810.74609,11839.29492,0,0,1,0
978878124,102,0,12253.42578,59.66406,87.92578,151.32422,0,1012.13672,23195.91211,66405.17969,466888.8438,0,1,3209.13672,8.64258,7.72656,0,0,0,0
978885781,81,0,11161.60938,20509.55859,4737.51563,1531.67969,0,1750.70313,30.2832,29.24414,0,0,0,2851.77344,18409.05078,20522.10938,0,0,1,0
978900646,22,0,15613.4375,1260.15234,200.625,57.14063,0,963.47266,31.42578,25.02148,40181.63672,0,0,3071.17578,133.25391,137.95508,0,0,0,0
978904066,71,0,12226.16016,59.06641,4901.23438,2148.91016,0,1164.00391,24882.27344,187408.3125,1108096.375,0,1,3760.3125,8.28711,9.34375,0,0,0,0
978912129,500,0,11691.64844,12199.52344,7396.98047,8734.17188,0,1172.97266,16.95313,13.83594,0,0,0,3074.78516,3.7168,6.87305,0,0,0,0
978920760,102,0,16197.50391,54.77344,87.75781,146.26172,0,1079.62109,22679.05078,59960.82031,365369.2813,0,1,3782.25781,4.47461,4.3125,0,0,0,0
978923195,378,0,10233.26172,1112.97266,330.70313,332.6875,0,1261.36328,986.19531,984.10352,9673.64063,0,0,3312.69531,14458.49414,14504.68945,0,0,1,0
978925994,500,0,10440.06641,12204.19531,7468.34375,8733.84375,0,1831.46484,12.90625,12.9375,25179.0625,0,0,3470.53516,12.01172,14.10547,0,0,0,0
978928024,378,0,8758.9375,982.58984,290.01172,296.1875,0,1648.35938,720.84375,720.99609,26175.55469,0,0,2833.01172,11946.70117,11985.60547,0,0,1,0
978930735,153,0,10018.11719,55.10547,4592.89063,8559.78516,0,1109.41016,6.68359,9.07422,19417.80273,0,0,3729.70703,1442.73242,1446.03516,0,0,0,0
978934716,102,0,11445.90625,51.49219,80.66797,130.58203,0,949.51563,22923.70313,60955.57031,386639.0313,0,1,3617.58594,10.41406,11.45508,0,0,0,0
978937019,102,0,11394.88281,57.49609,85.88672,145.21094,0,1067.40625,23186.44727,67881.13281,400899.5938,0,1,3759.45703,13.37305,9.92773,0,0,0,0
978937973,153,0,10253.33203,52.60547,4377.07031,8095.55469,0,964.62109,2.00391,2.15625,0,0,0,3685.77344,1596.16602,1601.86914,0,0,0,0
978940382,102,0,11704.45313,61.55859,89.88281,157.87891,0,1107.91016,23372.13086,73681.75781,512690.7188,0,1,3942.61328,9.83008,8.04102,0,0,0,0
978940829,378,0,16510.68359,1247.61719,361.34375,375.44531,0,1018.99609,956.95703,951.49023,0,0,0,2828.90234,14154.02344,14192.88672,0,0,1,0
978952533,153,0,9410.91797,60.85547,4122.90625,7887.09766,0,1000.0625,19.51367,23.17969,0,0,0,3359.84375,1285.38086,1285.25977,0,0,0,0
978978966,71,0,12464.08594,57.53125,4945.78516,2136.48438,0,1158.88281,24694.47656,177627.1094,1147085.375,0,1,3911.88672,9.44922,7.95117,0,0,0,0
978983010,96,0,12841.63672,2256.13281,12961.60547,6387.42969,0,971.26172,0.26172,2.15625,0,0,0,4313.57031,27.92188,26.00977,0,0,0,0
978989087,374,0,16070.64844,678.50391,1722.26563,9206.08203,0,1027.92969,127.35742,127.08398,0,0,0,3905.98047,6.99219,10.82617,0,0,0,0
979002982,153,0,9757,59.53125,4757.01563,8734.48438,0,1799.51172,17.5918,17.51953,0,0,0,3787.53516,1466.74805,1469.08008,0,0,0,0
979014688,22,0,11152.40625,1358.76953,210.8125,61.10938,0,1525.40625,28.29297,28.66016,791.06165,0,0,3013.92969,162.55664,163.11133,0,0,0,0
979024395,378,0,12405.76172,1092.28516,317.95703,323.41797,0,1008.86328,784.11328,794.71289,75865.26563,0,0,3056.02734,12693.85742,12730.00586,0,0,1,0
979026614,71,0,10284.12109,44.01172,3638.75391,1586.50781,0,1429.80859,24696.37891,158027.3438,1063904.25,0,1,2666.05469,7.48633,12.71289,0,0,0,0
979027301,96,0,16698.98828,2516.42969,15029.59375,7607.97266,0,988.92188,7.99023,4.7168,17286.8418,0,0,3974.57813,27.39844,33.33203,0,0,0,0
979035817,71,0,11472.66406,57.125,4844.26172,2112.15234,0,1629.95313,24975.1875,183530.0313,1186540.25,0,1,3742.73828,5.20313,1.66211,0,0,0,0
979037152,71,0,10515.73828,59.05078,4982.16406,2178.13281,0,1456.86328,24867.08398,174200.6094,1127017.5,0,1,3676.17188,6.40234,4.76172,0,0,0,0
979047951,81,0,11803.72266,21037.95313,4776.26953,1537.22266,0,1288.18359,45.90625,46.22461,5963.62354,0,0,2892.82813,18806.23828,21297.28125,0,0,1,0
979060102,153,0,10946.0625,61.8125,5032.23828,9879.00781,0,1331.24219,5.60742,6.37891,26773.44922,0,0,3399.03906,1881.26563,1885.64063,0,0,0,0
979062904,0,1,1093.84375,1.39453,0,0,0,329.60156,11.72656,12.35352,0,0,0,643.64453,21.00586,22.37109,0,0,0,0
979065467,374,0,9911.6875,628.26172,1570.58984,7906.85156,0,1111.91797,164.09961,166.61523,0,0,0,3612.55859,0,0,0,0,0,0
979067731,22,0,13656.34375,1136.84766,178.73047,47.68359,0,927.63281,15.91602,9.52344,0,0,0,2689.59766,162.4707,163.02148,0,0,0,0
979077454,153,0,9109.88672,54.51953,4456.01563,8072.35156,0,1530.48828,9.57031,11.63477,27598.23828,0,0,3317.82813,1495.6582,1497.4707,0,0,0,0
979078103,500,0,9051.08203,10776.53906,6642.20313,7732.14844,0,1722.86719,0.50977,1.8418,0,0,0,3643.69531,2.90625,0.08984,0,0,0,0
979079665,153,0,10129.78125,54.03516,4391.17188,8094.00781,0,1197.00391,16.80469,17.47461,0,0,0,3151.95313,1443.38867,1443.6543,0,0,0,0
979086925,352,0,15979.46484,725.27344,1450.57031,2898.32813,0,1316.375,10405.94336,10453.94922,90217.82031,0,0,3229.45703,7.48047,6.91797,0,0,0,0
979088607,153,0,15007.41797,59.96484,4673.76563,8569.09375,0,856.96484,0,3.41406,18338.52539,0,0,3250.50391,1288.33594,1285.70898,0,0,0,0
979130751,22,0,9689.98828,1060.39844,167.41797,46.84766,0,1057.02734,20.58008,22.23633,56104.05078,0,0,3312.12891,150,151.74609,0,0,0,0
979140411,102,0,16565.08203,59.9375,92.72656,159.75391,0,1126.44922,23258.99219,67357.52344,415380.9375,0,1,3281.35938,9.88086,15.04883,0,0,0,0
979143083,71,0,9366.64844,45.54688,3747.8125,1625.47266,0,1649.3125,23430.48242,149585.4844,912035.8125,0,1,2698.69141,4.95898,10.55664,0,0,0,0
979143855,153,0,13909.53906,62.29297,4651.51563,8605.44531,0,1134.80469,12.54102,11.41016,16471.25195,0,0,3535.66797,1456.12695,1458.29883,0,0,0,0
979157463,153,0,12434.21875,62.68359,5045.56641,9329.80469,0,1109.35547,17.46289,16.53125,0,0,0,4193.15625,1597.3418,1599.66797,0,0,0,0
979162034,96,0,11790.25391,2357.57031,12858.38281,6378.67578,0,1167.09766,3.66992,3.50391,25172.92969,0,0,3995.85938,35.51953,37.33008,0,0,0,0
979167110,22,0,10571.13672,1276.99609,202.20703,56.83594,0,1285.97266,24.45117,21.33789,0,0,0,3095.26953,195.60547,194.73633,0,0,0,0
979182352,96,0,13271.22656,2437.60938,13393.95703,6690.21094,0,975.37891,15.32422,14.46484,0,0,0,3680.35938,32.68164,37.68945,0,0,0,0
979190814,500,0,12886.17969,12334.87891,7571.23047,8888.23047,0,991.04688,17.75977,19.67578,40359.47266,0,0,3965.32422,10.04883,13.3418,0,0,0,0
979192540,378,0,11487.83594,1142.91406,333.64063,335.28125,0,1054.24219,880.75781,884.51172,0,0,0,3076.41016,14272.4043,14313.14258,0,0,1,0
979197643,96,0,11883.81641,2357.24219,13267.76953,6584.26953,0,1177.30078,11.27734,8.04102,0,0,0,3963.80078,39.04688,39.44141,0,0,0,0
979199222,81,0,11823.21094,23459.19531,5571.13672,1758.98047,0,1368.83984,83.19531,84.00391,0,0,0,3147.90625,20507.29102,26777.92969,0,0,1,0
979200679,378,0,10937.83203,988.27734,288.92188,295.35547,0,974.48438,863.67578,861.78125,32111.58203,0,0,3105.69141,12107.82617,12136.54297,0,0,1,0
979209980,102,0,15641.51563,61.96484,96.77344,165.80859,0,980.69141,22859.21484,65567.25,363725.8438,0,1,3298.85156,10.39648,11.05078,0,0,0,0
979210785,102,0,16629.34766,70.71875,104.95703,181.40625,0,1011.71875,23607.4043,74298.49219,498227.7813,0,1,2951.81641,11.88477,6.06445,0,0,0,0
979214286,71,0,10206.10938,58.19922,4711.91797,2042.60547,0,1377.81641,25092.28516,187431.4063,1221518.75,0,1,3401.74609,10.15039,10.87109,0,0,0,0
979214769,374,0,15019.44922,684.9375,1774.91016,9076.23438,0,1055.49219,129.30273,132.38477,0,0,0,3865.80859,5.14063,5.97461,0,0,0,0
979215885,352,0,12204.31641,624.59375,1289.47656,2526.39844,0,1024.82422,9268.39258,9269.53906,51704.15625,0,0,3273.87109,1.51172,0.80859,0,0,0,0
979220066,500,0,9646.50391,11415.79297,7055.20313,8242.78516,0,1173.57031,20.37695,24.16797,14045.94336,0,0,3405.31641,5.7832,9.47852,0,0,0,0
979221337,153,0,10715.52344,58.4375,4750.19922,8912.44141,0,1967.73047,0,0,0,0,0,3594.71094,1496.21289,1503.31055,0,0,0,0
979222571,352,0,10069.71094,645.04688,1344.34766,2644.95313,0,1784.08984,8822.49805,8822.70117,87746.51563,0,0,3790.01953,7.01172,11.85938,0,0,0,0
979237386,378,0,13512.77734,1194.80078,347.43359,353.45313,0,1141.90234,1002.36133,999.19727,15299.99023,0,0,3539.78906,14930.39844,14972.82031,0,0,1,0
979240208,102,0,11345.04688,58.47266,90.44531,151.00781,0,1607.81641,23233.01563,75406.3125,490792.4063,0,1,3634.57422,7.17578,9.11914,0,0,0,0
979260370,378,0,14628.05859,1118.94531,325.91016,336.66406,0,902.82422,779.32227,778.85547,19552.71289,0,0,4350,12445.33984,12485.81055,0,0,1,0
979268314,102,0,12797.58984,61.61719,94.21875,155.01563,0,1078.42578,22962.57813,63007.78125,430230.2188,0,1,3828.63672,7.05078,4.49219,0,0,0,0
979286106,81,0,11625.23828,21769.13672,5138.32422,1629.10156,0,1137.55078,47.61523,42.94531,0,0,0,3867.74609,19828.16016,24353.00195,0,0,1,0
979297460,102,0,9528.30859,51.67188,78.54297,134.6875,0,1823.73828,22873.54297,66601.75781,444978.2813,0,1,3530.36719,3.48242,2.33594,0,0,0,0
979300923,71,0,10811.08203,61.30859,4755.16797,2114.9375,0,2045.91406,25230.77148,208279.7813,1350213.375,0,1,3826.03906,7.59766,7.99609,0,0,0,0
979305485,71,0,10016.22656,61.48828,4693.01563,2035.56641,0,1898.66406,25049.30664,185559.375,1245584.75,0,1,3534.47266,9.32813,13.07227,0,0,0,0
979306895,22,0,11763.94922,1331.10156,213.80078,59.33594,0,1017.24609,39.07227,31.93945,0,0,0,3401.8125,206.30859,206.14648,0,0,0,0
979307089,6,0,16498.07031,56.63281,75.33203,26.64844,0,987.30469,15.22852,13.79102,0,0,0,3141.20703,8.66992,5.16602,0,0,0,0
979322931,352,0,10989.57031,644.36328,1312.34766,2585.03906,0,1495.01953,9615.39453,9660.17969,65290.17969,0,0,4044.58984,8.5957,8.625,0,0,0,0
979325611,500,0,10831.57422,11974.45313,7424.00781,8784.03125,0,1523.72656,7.13867,2.78516,51005.07813,0,0,3661.60547,6.03125,12.30859,0,0,0,0
979334564,102,0,11246.22656,59.65625,90.35547,151.28516,0,1459.72266,22929.51758,69569.34375,398667.4688,0,1,3814.46875,6.37109,6.37891,0,0,0,0
979337360,500,0,9754.19531,12080.23828,7412.04297,8684.19141,0,1619.21094,5.44922,0,34451.03906,0,0,3068.98047,4.11719,0.58398,0,0,0,0
979351201,6,0,16054.94141,57.69141,75.90625,29.66016,0,1006.55078,3.02539,0,11727.94824,0,0,3384.84766,14.71289,11.58984,0,0,0,0
979352888,6,0,9605.36719,43.53516,56.91406,20.93359,0,1038.08594,4.33594,5.97461,0,0,0,2559.23438,10.54492,6.28906,0,0,0,0
979355806,153,0,11141.75391,60.25,4459.74219,8170.30859,0,943.02734,5.49805,6.87305,0,0,0,3594.52344,1384.07227,1388.58008,0,0,0,0
979401872,102,0,11214.39844,56.48828,93.18359,152.26172,0,1548.51172,23017.88477,73806.77344,510210.2188,0,1,3549.10547,4.92188,4.35742,0,0,0,0
979406453,378,0,10439.10547,1075.35547,320.87891,324.77344,0,1542.69141,730.98242,730.92383,12552.7373,0,0,3636.13672,11955.21484,11986.05469,0,0,1,0
979413879,0,1,17105.88672,1355.25781,386.6875,410.89844,0,1090.97656,781.09766,776.69922,51173.71484,0,0,3188.55078,11204.27344,11242.05859,0,0,0,0
979421041,6,0,15607.11328,56.5,73.59766,28.67188,0,1107.42578,11.15039,17.25,14634.63965,0,0,3389.41016,10.39258,13.38672,0,0,0,0
979424562,102,0,12360.03906,55.21484,84.28516,143.35156,0,1588.71875,22915.72656,61301.0625,390137.5,0,1,3190.71875,2.81055,5.12109,0,0,0,0
979431190,6,0,13526.44531,54.76953,75.41406,26.67188,0,911.25,7.85352,6.87305,50992.8125,0,0,4122.05859,8.51172,4.22266,0,0,0,0
979436331,81,0,12897.13281,19860.49609,4598.33594,1454.78906,0,873.59375,47.89453,47.4375,0,0,0,2892.66406,18614.08984,21230.07813,0,0,1,0
979450491,352,0,10508.26172,608.5,1268.6875,2471.02344,0,953.83984,9102.4082,9148.42969,35809.33594,0,0,3357.54297,7.50195,9.34375,0,0,0,0
979458706,352,0,10119.16406,663.0625,1312.69531,2618.18359,0,1742.90234,10022.26758,10019.59961,82089.50781,0,0,3632.14063,6.62109,2.74023,0,0,0,0
979463917,71,0,12037.43359,64.18359,4833.26953,2086.61719,0,1389.69141,24690.28125,177729.2188,1166500.125,0,1,3824.99609,8.44922,8.08594,0,0,0,0
979467281,500,0,13586.71094,12818.25391,7904.02344,9541.39063,0,1066.26953,3.31641,3.95313,17949.12695,0,0,4496.72656,7.77344,9.43359,0,0,0,0
979468169,500,0,11180.33984,10256.35156,6202.23047,7306.60156,0,966.32031,3.48438,8.75977,0,0,0,2974.75,5.50586,9.70313,0,0,0,0
979485069,500,0,12260.74219,12836.91016,7651.19141,9113.41797,0,1302.05859,0.28906,0,0,0,0,3656.86328,8.66016,8.13086,0,0,0,0
979486207,352,0,13235.375,646.08984,1305.39063,2586.41406,0,994.32031,10097.4043,10148.52539,69049.25781,0,0,3425.42578,10.62305,4.89648,0,0,0,0
979492185,6,0,9357.49609,42.66797,63.19922,23.24219,0,1068.54688,9.06055,7.99609,0,0,0,2903.39453,8.28906,11.72461,0,0,0,0
979493391,102,0,11247.19922,56.15234,89.70313,151.03516,0,1783.43359,23304.02148,70103.54688,403649.9063,0,1,3762.48828,11.03516,11.94922,0,0,0,0
979494946,374,0,11785.88672,714.25781,1763.65625,9183.07813,0,992.98828,144.11719,145.45703,4599.19531,0,0,3491.08203,8.08789,6.46875,0,0,0,0
979499968,71,0,9787.79297,52.19141,4359.98828,1903.8125,0,2000.02344,25213.4707,194358.4844,1319423.375,0,1,2798.52344,9.83203,14.91406,0,0,0,0
979504344,71,0,15607.95313,58.54688,4940.94531,2156.29297,0,1017.90234,25273.07031,197451.4531,1259636.875,0,1,3551.00391,7.22461,9.0293,0,0,0,0
979506119,153,0,10887.89844,57.99609,4760.74609,8770.53516,0,1247.66016,7.23047,8.17578,0,0,0,3898.16797,1563.51953,1571.77148,0,0,0,0
979524445,81,0,11412.94141,22903.93359,5633.25781,1802.54297,0,1089.76563,41.73242,41.32813,20254.85742,0,0,3704.97266,19614.59766,23590.58789,0,0,1,0
979527618,102,0,13146.90234,59.42578,90.74219,155.80859,0,1094.59375,23007.23438,67492.32813,438750.9688,0,1,4176.66016,10.62695,10.42188,0,0,0,0
979530471,71,0,15677.84766,58.14063,4693.67188,2034.83594,0,1174.39844,24625.1875,181979.1875,1160717.375,0,1,3192.76563,8.66406,4.53711,0,0,0,0
979532316,102,0,16913.32422,66.39453,101.40234,171.8125,0,1148.76172,23400.09766,72971.22656,500113.4375,0,1,3022.32031,12.92578,6.46875,0,0,0,0
979532911,71,0,12000.26172,57.36328,4819.53125,2117.50781,0,1015.47656,25160.75195,185348.4688,1175115.875,0,1,3509.73047,7.92773,2.42578,0,0,0,0
979539571,374,0,9704.63281,612.72656,1531.25391,7675.78516,0,1038.10938,162.70898,166.92969,3667.0918,0,0,3265.58203,0,0.80859,0,0,0,0
979563565,102,0,12235.47656,57.52734,90.25781,150.51563,0,1203.75391,22915.08203,68482.32031,410475.125,0,1,3613.26563,8.07813,11.63477,0,0,0,0
979568384,102,0,10093.19531,58.53125,89.27344,152.94531,0,1418.17188,22892.85156,68273.03125,399663.9375,0,1,3266.73047,2.87891,0,0,0,0,0
979575296,81,0,9109.24219,20878.71094,5006.97656,1578.59766,0,1362.12109,50.02344,54.93945,25301.70703,0,0,2915.40625,19421.27148,23126.9043,0,0,1,0
979576443,378,0,11863.87109,626.65234,185.64844,184.43359,0,713.39844,426.4668,425.63477,0,0,0,2322.98438,7031.99023,7057.49609,0,0,0,0
979583467,0,1,20548.67188,20166.66016,4371.51953,1375.5625,0,945.81641,66.85156,66.84375,19200.10742,0,0,1738.76953,17813.66406,19180.60742,0,0,1,0
979588765,500,0,8956.38281,9875.0625,6132.66016,7413.44141,0,1578.02734,10.35938,7.41211,0,0,0,2965.57813,9.69531,7.45703,0,0,0,0
979591587,500,0,13112.71094,11740.92188,7014.94922,8436.5,0,907.84375,14.55469,17.38477,0,0,0,3521.60938,11.69336,7.99609,0,0,0,0
979597201,153,0,9513.43359,55.00391,4609.85938,8440.59375,0,1634.99219,23.38477,20.43945,0,0,0,2927.95313,1615.5293,1620.51172,0,0,0,0
979601246,153,0,8678.89844,52.97266,3939.04297,7159.88281,0,1266.05859,12.32031,10.60156,3710.01758,0,0,3421.8125,1338.94727,1342.625,0,0,0,0
979605179,96,0,11636.09766,2350.93359,13083.96484,6540.52344,0,1182.46875,12.32422,13.88086,0,0,0,2934.18359,32.91406,31.93945,0,0,0,0
979620305,71,0,10541.3125,56.95313,4793.84766,2098.35156,0,1730.82031,25315.41602,195146.2344,1296608.25,0,1,3832.03906,7.59961,7.86133,0,0,0,0
979626739,102,0,10190.875,55.25781,81.4375,139.69531,0,1313.17969,23067.23242,72882.64063,493561.125,0,1,2941.10156,8.61523,6.06445,0,0,0,0
979651503,352,0,11952.81641,668.39063,1388.33203,2729.51172,0,875.39063,10272.10742,10321.92383,87136.35938,0,0,3987.15234,13.98438,10.69141,0,0,0,0
979653338,500,0,13720.875,12048.05859,7338.26563,8627.58984,0,997.04297,10.33008,11.85938,0,0,0,3745.43359,6.23047,3.9082,0,0,0,0
979655645,71,0,9492,51.79688,4297.03906,1876.30469,0,1557,25128.9707,187757.0469,1208877,0,1,3508.35156,4.22461,5.48047,0,0,0,0
979657924,102,0,11106.39453,63.55078,97.91406,161.24609,0,1576.55859,23369.55273,77132.03125,563625.25,0,1,3990.54688,4.48633,0.26953,0,0,0,0
979658558,378,0,11137.70703,1174.80859,345.23828,347.59375,0,1359.71484,949.74414,955.12891,30232.04492,0,0,3344.03516,13626.87305,13688.81836,0,0,1,0
979675658,71,0,13516.38672,64.82031,5345.74219,2336.18359,0,1265.09766,25155.46875,206269.1719,1373335.125,0,1,3902.67969,10.91211,11.58984,0,0,0,0
979678323,71,0,10072.41797,53.88672,4476.55078,1925.00781,0,1058.07031,24017.32617,190589.0469,1180978.375,0,1,3090.61328,8.81641,14.24023,0,0,0,0
979678526,102,0,12462.51953,56.96094,89.41406,146.23438,0,931.39453,23002.85547,72279.39063,459168.3438,0,1,4082.19531,12.83789,5.88477,0,0,0,0
979697562,22,0,12757.33594,1297.65234,202.69141,57.12109,0,1002.05859,37.68555,34.18555,19917.58203,0,0,3657.74609,208.37109,206.55078,0,0,0,0
979705691,500,0,10024.75,11949.85938,7333.52344,8577.70703,0,1787.33203,13.21875,11.76953,0,0,0,3487.10938,9.21875,6.55859,0,0,0,0
979708497,352,0,11723.85156,634.40234,1281.71484,2575.33984,0,1061.06641,9123.16602,9169.45313,36345.91016,0,0,3181.78125,5.97461,10.55664,0,0,0,0
979709639,378,0,10729.94922,1351.20313,381.44922,389.98047,0,1820.79688,1025.60938,1026.91406,22674.0332,0,0,3804.51953,14713.70898,14780.64453,0,0,1,0
979715954,0,1,22901.42969,3232.08594,12016.65625,5904.52734,0,1667.6875,46.26758,48.78516,0,0,0,6057.10156,179.76563,177.93555,0,0,0,0
979737466,352,0,10743,684.61328,1382.91016,2719.17969,0,1235.33594,10930.82617,10936.5,94078.07813,0,0,3285.69531,3.64063,4.76172,0,0,0,0
979738998,71,0,10512.04297,56.66406,4874.87109,2112.71094,0,1537.98047,25021.74609,187574.3438,1237051.75,0,1,3860.08594,6.66602,7.14258,0,0,0,0
979774571,6,0,13450.87109,50.30859,68.92578,25.37891,0,1704.69922,0,0,0,0,0,4002.53516,5.39258,8.08594,0,0,0,0
979778335,102,0,10708.04297,57.44531,84.22656,143.37109,0,1787.875,23364.94141,68282.78125,444481.5938,0,1,3221.50391,6.45508,10.4668,0,0,0,0
979781422,153,0,12230.55078,61.33594,4840.05859,9035.44141,0,1019.74219,17.16602,17.11523,20515.47852,0,0,3615.02344,1509.72852,1515.57422,0,0,0,0
979782715,153,0,9170.92578,33.04688,2663.98438,4771.99219,0,794.89063,4.8418,1.39258,0,0,0,3727.64063,605.0918,602.3125,0,0,0,0
979786828,153,0,10593.09375,59.48047,4884.14844,8958.16016,0,1173.73828,5.69531,0,0,0,0,3164.19141,1461.48438,1462.83594,0,0,0,0
979787220,96,0,11184.45703,2357.42188,13119.51953,6531.61719,0,1394.89063,5.5332,7.99609,3992.10156,0,0,3100.24609,27.30078,27.98633,0,0,0,0
979790572,6,0,14350.87891,58.74219,77.0625,29.83594,0,1263.79297,8.3418,10.64648,28527.27539,0,0,3650.82422,11.87109,15.00391,0,0,0,0
979794862,71,0,11154.89063,61.54297,4908.50391,2137.37891,0,1262.72656,25452.81641,205762.6719,1414218.875,0,1,3322.95703,1.04688,5.83984,0,0,0,0
979797427,500,0,12332,12663.10156,7753.78906,9454.92578,0,1129.65625,2.74414,2.96484,0,0,0,4690.06641,1.49414,0,0,0,0,0
979797615,378,0,8736.53125,951.09375,281.28906,284.98047,0,1602.02734,843.69531,837.56836,0,0,0,2763.11328,13601.26758,13639.31445,0,0,1,0
979807266,374,0,10846.28125,674.74609,1753.85938,9453.34766,0,1009.95313,172.20313,173.9375,0,0,0,4054.91016,2.49414,0,0,0,0,0
979812486,6,0,11276.30078,54.875,74.11719,27.70703,0,1012.17969,13.81641,13.3418,37363.86328,0,0,3250.98047,13.26367,8.80469,0,0,0,0
979818580,374,0,13520.33203,668.03516,1734.58203,9083.66016,0,882.47656,128.63281,128.79102,1450.27966,0,0,3432.40625,9.7832,6.96289,0,0,0,0
979823728,374,0,10893.20703,622.76563,1558,7995.95313,0,973.32813,127.46289,132.6543,0,0,0,4134.09766,11.16797,12.44336,0,0,0,0
979825712,352,0,10118.86719,668.55078,1356.21484,2663.75,0,1885.07422,10798.625,10799.5332,42974.88281,0,0,2991.46094,7.97461,3.9082,0,0,0,0
979827248,102,0,12383.52344,61.97266,84.66797,148.10547,0,1117.46875,23442.09961,73314.25,422546.4688,0,1,3094.3125,6.0918,5.48047,0,0,0,0
979835064,378,0,16384.65234,1232.5,362.75781,375.50391,0,1013.80078,909.03711,905.89453,4620.6582,0,0,3185.54688,12811.61133,12869.71289,0,0,1,0
979847834,352,0,13303.23828,661.15234,1367.5,2683.44531,0,944.69141,9987.17383,9989.00781,57744.43359,0,0,3705.50781,4.5918,3.86328,0,0,0,0
979855588,0,1,17576.90234,1333.12891,387.42969,406.43359,0,1149.49219,863.33789,856.52539,0,0,0,3416.72656,13434.96484,13476.38281,0,0,1,0
979859033,71,0,14496.35547,64.12109,5159.64453,2310.90625,0,1073.84375,25242.76758,194002.125,1248957.5,0,1,3496.82031,9.85352,3.81836,0,0,0,0
979861594,352,0,9749.43359,690.14844,1416.83203,2885.33594,0,1471.79688,9884.57813,9928.90234,94642.24219,0,0,3319.46875,12.61328,15.45313,0,0,0,0
979863790,81,0,15911.66406,23773.17188,5514.76563,1769.82031,0,1124.02734,23.42383,27.58203,46041.01172,0,0,2840.67969,19376.8418,23477.07031,0,0,1,0
979865018,378,0,11019.69531,1078.13281,315.55469,321.84766,0,997.125,889.16016,890.39648,23860.62695,0,0,3356.90234,14122.76367,14160.76758,0,0,1,0
979870114,81,0,9387.51953,19153.20313,4525.50781,1419.04688,0,248.74219,0,0,0,0,0,1410.84766,19118.04297,22568.97461,0,0,1,0
979873871,153,0,10026.33984,53.14844,4341.60938,8071.39063,0,929.4375,0,1.12305,31765.10938,0,0,3322.80078,1810.64063,1813.13672,0,0,0,0
979880274,81,0,11002.47656,23802.72266,6036.55078,1938.03125,0,1528.20313,38.42188,43.39453,0,0,0,3297.26563,20329.36914,25576.22461,0,0,1,0
979890672,374,0,13065.40625,697.55859,1793.95313,9506.64453,0,1057.02734,165.18945,167.28906,22563.65234,0,0,4502.39844,1.79492,2.15625,0,0,0,0
979907243,81,0,14872.40625,22477.82813,5336.10547,1714.14844,0,1030.15234,64.96484,62.03711,41233.32031,0,0,2851.5625,19726.99805,24051.75586,0,0,1,0
979908618,102,0,12565.50391,56.03125,81.66406,138.92578,0,1046.33594,23318.01172,74930.8125,463589.6875,0,1,3297.33203,10.80273,9.83789,0,0,0,0
979910903,102,0,12789.98047,56.25781,86.92969,147.93359,0,1059.97656,22873.38086,65122.92969,428154.4375,0,1,3740.44922,7.24609,1.97656,0,0,0,0
979917644,71,0,10694.29688,57.28125,4875.48047,2092.94922,0,1554.16797,25000.58398,203088.9688,1356952.75,0,1,3833.68359,12.62891,14.06055,0,0,0,0
979920346,378,0,15698.4375,1174.12891,347.32422,353.81641,0,1006.61719,789.10547,788.33398,28101.08398,0,0,2910.07031,12741.71289,12757.94727,0,0,1,0
979939324,96,0,9085.44141,2208.19922,13402.48438,6695.91406,0,1485.14453,2.7207,5.21094,0,0,0,4023.49219,29.04297,22.01172,0,0,0,0
979941317,500,0,10057.07031,11411.82813,6968.51953,8171.89453,0,1150.01953,3.91406,7.41211,0,0,0,3165.57422,5.86523,10.33203,0,0,0,0
979959753,153,0,15449.43359,60.375,4998.74609,9338.54297,0,1118.54688,18.05078,17.74414,3256.23047,0,0,3593.47266,1851.20508,1853.56641,0,0,0,0
979964411,71,0,14606.78125,60.89453,5047.29297,2230.69531,0,1091.28906,25325.9082,203334.5156,1303439.625,0,1,3862.55859,12.76953,5.79492,0,0,0,0
979969394,71,0,10209.15234,55.65234,4803.67188,2068.40234,0,1334.07422,24838.71875,196652.1094,1285061.25,0,1,3570.01172,8.20117,5.92969,0,0,0,0
